kingdom,phylum,class,order,family,genus,species,iucn_redlist_id,iucn_redlist_category,common_name_en,common_name_fr,common_name_sp,country_distribution
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Hypocnemis,cantator,22735467,NT,"Guianan Warbling Antbird",,,"[""BRA"",""GUF"",""GUY"",""SUR"",""VEN""]"
Animalia,Chordata,Aves,Passeriformes,Tityridae,Laniisoma,elegans,22700705,NT,,,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Cotingidae,Lipaugus,ater,22700718,NT,"Black And Gold Cotinga",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Cotingidae,Lipaugus,lanioides,22700862,NT,"Cinnamon Vented Piha",,,"[""BRA""]"
Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Lophornis,chalybeus,22726682,NT,"Festive Coquette",,,"[""BRA""]"
Animalia,Chordata,Aves,Piciformes,Bucconidae,Malacoptila,striata,45359046,NT,"Chestnut Crested Puffbird",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Rhinocryptidae,Merulaxis,ater,22703474,NT,"Slaty Bristlefront",,,"[""BRA""]"
Animalia,Chordata,Aves,Galliformes,Cracidae,Mitu,tomentosum,22678464,NT,"Crestless Curassow",,,"[""BRA"",""COL"",""GUY"",""VEN""]"
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Myrmotherula,unicolor,22701524,NT,"Unicolored Antwren",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Thraupidae,Orchesticus,abeillei,22722117,NT,"Brown Tanager",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Phyllomyias,griseocapilla,22699100,NT,"Gray Capped Tyrannulet",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Phylloscartes,difficilis,22699512,NT,"Serra Do Mar Tyrannulet",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Phylloscartes,oustaleti,22699509,NT,"Oustalet S Tyrannulet",,,"[""BRA""]"
Animalia,Chordata,Aves,Piciformes,Picidae,Picumnus,fulvescens,22680759,NT,"Tawny Piculet",,,"[""BRA""]"
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Pseudastur,polionotus,22695795,NT,,,,"[""BRA"",""PRY""]"
Animalia,Chordata,Aves,Gruiformes,Psophiidae,Psophia,crepitans,45478181,NT,"Gray Winged Trumpeter",,,"[""BRA"",""COL"",""ECU"",""GUF"",""GUY"",""PER"",""SUR"",""VEN""]"
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Pyrilia,aurantiocephala,22729967,NT,"Bald Parrot",,,"[""BRA""]"
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Pyrilia,caica,22686136,NT,"Caica Parrot",,,"[""BRA"",""GUF"",""GUY"",""SUR"",""VEN""]"
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,devillei,22685790,NT,"Blaze Winged Parakeet",,,"[""BRA"",""PRY""]"
Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Ramphodon,naevius,22687022,NT,"Saw Billed Hermit",,"Ermitaño Picosierra","[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Rhegmatorhina,hoffmannsi,22701901,NT,"White Breasted Antbird",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,striata,22721737,NT,"Blackpoll Warbler","Paruline Rayée","Chipe Gorra Negra","[""BRA"",""CAN"",""COL"",""ECU"",""GUF"",""GUY"",""PAN"",""PER"",""SUR"",""TTO"",""USA"",""VEN""]"
Animalia,Chordata,Aves,Passeriformes,Thraupidae,Sporophila,melanogaster,22723509,NT,"Black Bellied Seedeater",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Furnariidae,Synallaxis,cherriei,22702363,NT,"Chestnut Throated Spinetail",,,"[""BRA"",""COL"",""ECU"",""PER""]"
Animalia,Chordata,Aves,Passeriformes,Furnariidae,Synallaxis,cinerea,22724488,NT,"Bahia Spinetail",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Thraupidae,Tangara,cyanoptera,22722537,NT,"Azure Shouldered Tanager",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Thamnophilus,cryptoleucus,22701306,NT,"Castelnau S Antshrike",,,"[""BRA"",""COL"",""ECU"",""PER""]"
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Thamnophilus,nigrocinereus,22701302,NT,"Blackish Gray Antshrike",,,"[""BRA"",""COL"",""GUF"",""VEN""]"
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Triclaria,malachitacea,22686419,NT,"Blue Bellied Parrot",,"Loro Ventriazul","[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Vireonidae,Vireo,gracilirostris,22705251,NT,"Noronha Vireo",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Cotingidae,Xipholena,lamellipennis,22700897,NT,"White Tailed Cotinga",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Zimmerius,chicomendesi,103680766,NT,,,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Furnariidae,Acrobatornis,fonsecai,22724510,VU,"Pink Legged Graveteiro",,,"[""BRA""]"
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,rhodocorytha,22686288,VU,"Red Browed Amazon",,"Amazona Coronirroja","[""BRA""]"
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteogallus,lacernulatus,22695763,VU,,,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Cotingidae,Carpornis,melanocephala,22700736,VU,"Black Headed Berryeater",,,"[""BRA""]"
Animalia,Chordata,Aves,Piciformes,Picidae,Celeus,obrieni,22731646,VU,"Caatinga Woodpecker",,,"[""BRA""]"
Animalia,Chordata,Aves,Piciformes,Picidae,Celeus,tinnunculus,22726483,VU,,,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Cercomacra,ferdinandi,22701677,VU,"Bananal Antbird",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Clytoctantes,atrogularis,22701364,VU,"Rondonia Bushbird",,,"[""BRA""]"
Animalia,Chordata,Aves,Galliformes,Cracidae,Crax,alector,22678534,VU,"Black Curassow",,,"[""BRA"",""COL"",""GUF"",""GUY"",""SUR"",""VEN""]"
Animalia,Chordata,Aves,Passeriformes,Furnariidae,Dendrocolaptes,hoffmannsi,22703085,VU,"Hoffman's Woodcreeper",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Dysithamnus,plumbeus,22701397,VU,"Plumbeous Antshrike",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Elaenia,ridleyana,22699268,VU,"Noronha Elaenia",,,"[""BRA""]"
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Guaruba,guarouba,22724703,VU,"Golden Conure",,"Aratinga Guaruba","[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Hemitriccus,furcatus,22698964,VU,"Fork Tailed Pygmy Tyrant",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Hemitriccus,kaempferi,22698957,VU,"Kaempfer S Tody Tyrant",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Hemitriccus,mirandae,22698953,VU,"Buff Breasted Tody Tyrant",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Herpsilochmus,pectoralis,22701577,VU,"Pectoral Antwren",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Herpsilochmus,pileatus,22729474,VU,"Bahia Antwren",,,"[""BRA""]"
Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae,Hydrobates,leucorhous,132438298,VU,,,,"[""BRA"",""CAN"",""COL"",""CRI"",""ECU"",""GNQ"",""FRO"",""FSM"",""FRA"",""ATF"",""GAB"",""GMB"",""GLP"",""GIN"",""GNB"",""ISL"",""IRL"",""JPN"",""KIR"",""LBR"",""MHL"",""MTQ"",""MRT"",""MEX"",""MAR"",""NOR"",""PRT"",""RUS"",""SPM"",""SEN"",""SLE"",""ZAF"",""ESP"",""GBR"",""USA"",""UMI"",""ESH""]"
Animalia,Chordata,Aves,Piciformes,Galbulidae,Jacamaralcyon,tridactyla,22682186,VU,"Three Toed Jacamar",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Pipridae,Lepidothrix,iris,22701033,VU,"Opal Crowned Manakin",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Pipridae,Lepidothrix,vilasboasi,22701040,VU,"Golden Crowned Manakin",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Cotingidae,Lipaugus,conditus,22700721,VU,"Gray Winged Cotinga",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Myrmoborus,lugubris,22701720,VU,"Ash Breasted Antbird",,,"[""BRA"",""COL"",""ECU"",""PER""]"
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Myrmoborus,melanurus,22701726,VU,"Black Tailed Antbird",,,"[""BRA"",""COL"",""PER""]"
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Myrmotherula,klagesi,22701439,VU,"Klages S Antwren",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Myrmotherula,minor,22701514,VU,"Salvadori S Antwren",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Myrmotherula,surinamensis,22701445,VU,"Guianan Streaked Antwren",,,"[""BRA"",""COL"",""GUF"",""GUY"",""SUR"",""VEN""]"
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Myrmotherula,urosticta,22701533,VU,"Band Tailed Antwren",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Pipridae,Neopelma,aurifrons,22701188,VU,"Wied S Tyrant Manakin",,,"[""BRA""]"
Animalia,Chordata,Aves,Struthioniformes,Tinamidae,Nothura,minor,22678280,VU,"Lesser Nothura",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Tityridae,Onychorhynchus,swainsoni,22699659,VU,"Atlantic Royal Flycatcher",,,"[""BRA""]"
Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,jacucaca,22678398,VU,"White Browed Guan",,,"[""BRA""]"
Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,pileata,22678392,VU,"White Crested Guan",,,"[""BRA""]"
Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Phaethornis,aethopygus,22736463,VU,,,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Phylloscartes,kronei,22724425,VU,"Restinga Tyrannulet",,,"[""BRA""]"
Animalia,Chordata,Aves,Piciformes,Picidae,Picumnus,spilogaster,22680723,VU,"White Bellied Piculet",,,"[""BRA"",""GUY"",""VEN""]"
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Pionus,reichenowi,45429616,VU,,,,"[""BRA""]"
Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,arminjoniana,22698005,VU,"Herald Petrel","Pétrel De La Trinité Du Sud","Petrel De La Trindade","[""BRA"",""IOT"",""CCK"",""FLK"",""ATF"",""IND"",""MDG"",""MDV"",""MUS"",""OMN"",""REU"",""SYC"",""LKA"",""USA"",""YEM""]"
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Pyrilia,vulturina,22686145,VU,"Vulturine Parrot",,,"[""BRA""]"
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,cruentata,22685783,VU,"Blue Throated Parakeet",,"Cotorra Tiriba","[""BRA""]"
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,lepida,22685797,VU,"Pearly Parakeet",,"Cotorra Pulcra","[""BRA""]"
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,leucotis,45421208,VU,"Maroon Faced Parakeet",,,"[""BRA""]"
Animalia,Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,tucanus,22682153,VU,"Red Billed Toucan",,,"[""BRA"",""GUF"",""GUY"",""SUR"",""VEN""]"
Animalia,Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,vitellinus,22726222,VU,"Channel Billed Toucan",,,"[""BRA"",""COL"",""GUF"",""GUY"",""SUR"",""TTO"",""VEN""]"
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Rhegmatorhina,gymnops,22701907,VU,"Bare Eyed Antbird",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Furnariidae,Sclerurus,cearensis,103661256,VU,,,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,yarrellii,22720368,VU,"Yellow Faced Siskin",,"Jilguero Cara Amarilla","[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Thraupidae,Sporophila,beltoni,103818207,VU,,,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Thraupidae,Tangara,fastuosa,22722823,VU,"Seven Colored Tanager",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Thraupidae,Tangara,peruviana,22722890,VU,"Black Backed Tanager",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Furnariidae,Thripophaga,macroura,22702588,VU,"Striated Softtail",,,"[""BRA""]"
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Touit,melanonotus,22686037,VU,"Black Eared Parrotlet",,"Cotorrita Dorsinegra","[""BRA""]"
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Touit,surdus,22686054,VU,"Golden Tailed Parrotlet",,"Cotorrita Sorda","[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Furnariidae,Xiphocolaptes,falcirostris,22703071,VU,"Moustached Woodcreeper",,,"[""BRA""]"
Animalia,Chordata,Aves,Passeriformes,Cotingidae,Xipholena,atropurpurea,22700900,VU,"White Winged Cotinga",,"Cotinga Aliblanca","[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Atelidae,Brachyteles,hypoxanthus,2994,CR,"Northern Muriqui",,Muriqui,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Pitheciidae,Callicebus,barbarabrownae,39929,CR,"Barbara Brown S Titi",,Guigó,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Cebidae,Cebus,kaapori,40019,CR,"Ka'apor Capuchin",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Pitheciidae,Chiropotes,satanas,39956,CR,"Bearded Saki",,"Cuxiú Preto","[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontopithecus,caissara,11503,CR,"Black Faced Lion Tamarin",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Phyllomys,mantiqueirensis,136274,CR,"Mantiqueira Atlantic Tree Rat",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Phyllomys,unicolor,6990,CR,"Short Furred Atlantic Tree Rat",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Cebidae,Sapajus,flavius,136253,CR,"Blonde Capuchin",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Cebidae,Sapajus,xanthosternos,4074,CR,"Buff Headed Capuchin",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Atelidae,Alouatta,ululata,918,EN,"Maranhão Red Handed Howler Monkey",,"Guariba De Mãos Vermelhas","[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Atelidae,Ateles,belzebuth,2276,EN,"Long Haired Spider Monkey","Atèle Belzébuth","Macaco Aranha","[""BRA"",""COL"",""ECU"",""PER"",""VEN""]"
Animalia,Chordata,Mammalia,Primates,Atelidae,Ateles,marginatus,2282,EN,"White Cheeked Spider Monkey",,"Macaco Aranha","[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Atelidae,Brachyteles,arachnoides,2993,EN,Muriqui,"Atèle Arachnoïde","Mono Carvoeiro","[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Pitheciidae,Callicebus,coimbrai,39954,EN,"Coimbra Filho S Titi",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Callistomys,pictus,6985,EN,"Painted Tree Rat",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,flaviceps,3571,EN,"Buffy Headed Marmoset","Ouistiti à Tête Jaune",,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Pitheciidae,Chiropotes,utahickae,43892,EN,"Uta Hick's Bearded Saki",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Rodentia,Ctenomyidae,Ctenomys,flamarioni,136464,EN,"Flamarion S Tuco Tuco",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontopithecus,chrysomelas,40643,EN,"Golden Headed Lion Tamarin",,"Tamarino León De Cabeza Dorada","[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontopithecus,chrysopygus,11505,EN,"Black Lion Tamarin",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontopithecus,rosalia,11506,EN,"Golden Lion Tamarin","Singe Lion",,"[""BRA""]"
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,bokermanni,12263,EN,"Bokermann S Nectar Bat",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,dekeyseri,12264,EN,"Dekeyser S Nectar Bat",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,fernandezi,12271,EN,"Fernandez S Sword Nosed Bat",,,"[""BRA"",""VEN""]"
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microakodontomys,transitorius,136468,EN,"Transitional Colilargo",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Phaenomys,ferrugineus,16799,EN,"Rio De Janeiro Arboreal Rat",Phaenomys,,"[""BRA""]"
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Phyllomys,lundi,136400,EN,"Lund S Atlantic Tree Rat",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Phyllomys,thomasi,6989,EN,"Giant Atlantic Tree Rat",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,bicolor,40644,EN,"Brazilian Bare Faced Tamarin",,"Sagüi De Duas Cores","[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Cebidae,Sapajus,robustus,42697,EN,"Crested Capuchin",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Trinomys,moojeni,136543,EN,"Moojen S Atlantic Spiny Rat",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Trinomys,yonenagae,136414,EN,"Yonenaga S Atlantic Spiny Rat",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Pitheciidae,Callicebus,nigrifrons,39943,NT,"Black Fronted Titi",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,kuhlii,3575,NT,"Wied S Marmoset",,Sagüi,"[""BRA""]"
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Drymoreomys,albimaculatus,46205572,NT,,,,"[""BRA""]"
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Hylaeamys,laticeps,29404,NT,"Large Headed Rice Rat",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Hylaeamys,oniscus,15608,NT,"Sowbug Rice Rat",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Juliomys,rimofrons,136563,NT,"Cleft Headed Juliomys",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,mordax,12267,NT,"Goldman S Nectar Bat",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Chiroptera,Natalidae,Natalus,espiritosantensis,136448,NT,"Brazilian Funnel Eared Bat",,,"[""BRA"",""GUF""]"
Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,Thylamys,velutinus,40520,NT,"Dwarf Fat Tailed Mouse Opossum",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Trinomys,eliasi,136407,NT,"Elias Atlantic Spiny Rat",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Atelidae,Alouatta,belzebul,39957,VU,"Red Handed Howler",,"Guariba De Mãos Vermelhas","[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Atelidae,Alouatta,discolor,43912,VU,"Red Handed Howling Monkey",,"Guariba De Mãos Ruivos","[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Aotidae,Aotus,nancymaae,41540,VU,"Ma's Night Monkey",,"Macaco Da Noite","[""BRA"",""COL"",""PER""]"
Animalia,Chordata,Mammalia,Primates,Atelidae,Ateles,paniscus,2283,VU,"Black Spider Monkey","Atèle Noir","Macaco Aranha","[""BRA"",""GUF"",""GUY"",""SUR"",""VEN""]"
Animalia,Chordata,Mammalia,Pilosa,Bradypodidae,Bradypus,torquatus,3036,VU,"Brazilian Three Toed Sloth",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Pitheciidae,Cacajao,calvus,3416,VU,"Bald Uacari","Ouakari Chauve",Cacajao,"[""BRA"",""PER""]"
Animalia,Chordata,Mammalia,Primates,Pitheciidae,Cacajao,hosomi,136640,VU,"Black Headed Uacari",,"Mono Chucuto","[""BRA"",""VEN""]"
Animalia,Chordata,Mammalia,Primates,Pitheciidae,Callicebus,melanochir,39930,VU,"Coastal Black Handed Titi",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Pitheciidae,Callicebus,personatus,3555,VU,"Atlantic Titi","Titi à Masque",Guigó,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,aurita,3570,VU,"Buffy Tufted Marmoset","Marmouset à Oreilles Blanches",,"[""BRA""]"
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Chaetomys,subspinosus,4366,VU,"Bristle Spined Rat",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Rodentia,Ctenomyidae,Ctenomys,lami,136567,VU,"Lami Tuco Tuco",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Euryoryzomys,lamia,15602,VU,"Monster Rice Rat",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Atelidae,Lagothrix,lagotricha,11175,VU,"Brown Woolly Monkey","Lagothriche De Humboldt","Macaco Barrigudo","[""BRA"",""COL"",""ECU"",""PER"",""VEN""]"
Animalia,Chordata,Mammalia,Primates,Atelidae,Lagothrix,poeppigii,39927,VU,"Poeppig's Woolly Monkey",,"Macaco Barrigudo","[""BRA"",""COL"",""ECU"",""PER""]"
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,marinkellei,12272,VU,"Marinkelle S Sword Nosed Bat",,,"[""BRA"",""COL""]"
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,orinocensis,12273,VU,"Orinoco Sword Nosed Bat",,,"[""BRA"",""COL"",""VEN""]"
Animalia,Chordata,Mammalia,Cetartiodactyla,Cervidae,Mazama,bororo,41023,VU,"Small Red Brocket",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Callitrichidae,Mico,leucippe,39912,VU,"Golden White Bare Ear Marmoset",,"Sagüi Branco","[""BRA""]"
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neusticomys,venezuelae,14744,VU,"Venezuelan Fish Eating Rat",,,"[""BRA"",""COL"",""GUY"",""VEN""]"
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Podoxymys,roraimae,17831,VU,"Roraima Akodont",,,"[""BRA"",""VEN""]"
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Rhagomys,rufescens,19454,VU,"Brazilian Arboreal Mouse",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,niger,42694,VU,"Black Tamarin",,Sagüi,"[""BRA""]"
Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,vanzolinii,19839,VU,"Black Squirrel Monkey",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,Thylamys,karimii,136653,VU,"Karimi S Fat Tailed Mouse Opossum",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Cingulata,Chlamyphoridae,Tolypeutes,tricinctus,21975,VU,"Brazilian Three Banded Armadillo",,,"[""BRA""]"
Animalia,Chordata,Mammalia,Sirenia,Trichechidae,Trichechus,inunguis,22102,VU,"Amazon Manatee","Lamantin D'amérique Du Sud","Lamantino Amazónico","[""BRA"",""COL"",""ECU"",""PER""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Meandrinidae,Ctenella,chagius,133701,EN,,,,"[""IOT"",""MUS"",""REU""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,viridis,133567,NT,,,,"[""IOT"",""EGY"",""GUM"",""IND"",""JOR"",""MDV"",""MNP"",""PLW"",""SAU"",""SDN""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Echinopora,forskaliana,133687,NT,,,,"[""IOT"",""COM"",""DJI"",""EGY"",""ATF"",""JOR"",""KEN"",""MDG"",""MUS"",""MYT"",""MOZ"",""REU"",""SAU"",""SYC"",""SDN"",""TZA"",""YEM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Echinopora,fruticulosa,133554,NT,,,,"[""IOT"",""COM"",""EGY"",""ATF"",""JOR"",""MDG"",""MUS"",""MYT"",""MOZ"",""REU"",""SAU"",""SYC"",""SDN""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favites,micropentagona,133630,NT,,,,"[""IOT"",""BRN"",""ATF"",""IDN"",""IRN"",""JPN"",""KEN"",""MDG"",""MYS"",""MMR"",""OMN"",""PHL"",""SYC"",""SLB"",""TWN"",""THA"",""TLS"",""TZA"",""VNM"",""YEM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favites,vasta,132994,NT,,,,"[""IOT"",""COM"",""DJI"",""EGY"",""FJI"",""ATF"",""IND"",""IDN"",""JOR"",""KEN"",""MDG"",""MYS"",""MUS"",""MYT"",""MOZ"",""MMR"",""OMN"",""PNG"",""PHL"",""REU"",""SAU"",""SYC"",""SLB"",""SDN"",""THA"",""TLS"",""TZA"",""VNM"",""YEM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Goniastrea,peresi,133627,NT,,,,"[""IOT"",""COM"",""DJI"",""EGY"",""ATF"",""IND"",""JOR"",""KEN"",""MDG"",""MDV"",""MUS"",""MYT"",""MOZ"",""MMR"",""PAK"",""REU"",""SAU"",""SYC"",""ZAF"",""SDN"",""THA"",""TZA"",""YEM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,cryptus,133342,NT,,,,"[""IOT"",""EGY"",""JOR"",""KEN"",""MYT"",""SAU"",""SDN"",""TZA"",""YEM""]"
