col_id,vernacular_names_eng,vernacular_names_spa,vernacular_names_por,vernacular_names_fra,vernacular_names_rus,vernacular_names_deu,vernacular_names_ita,vernacular_names_jpn,vernacular_names_zho,vernacular_names_kor
68QZH,spinose skate,,,,,,,,,
46RL7,,,,,,blauer Zwergrochen,,,,
3XKTD,smooth skate,,,"raie lisse, raie à queue de velours",,,,,,
73542,,,,,скат креффта (skat kreffta),Kreffts Rochen,,,,
6R4RP,soft skate,,,,шиповатый мягкий скат (sipovatyj magkij skat),Samthautrochen,,,,
4RB3M,round skate,,,raie ronde,,Fyllarochen,,,,
4RB3N,,,,,,Kukujevs Rochen,,,,
4RB3F,Bigelow's ray,raya de Bigelow,,,,Bigelows Rochen,,,,
78RCP,"chocolate skate, deepwater ray",,,,,Tiefwasserrochen,,,,
6WRN6,blonde ray,raya boca de rosa,,raie lisse,белый ромбовый скат (belyj rombovyj skat),"Blonde, Blondrochen",,,,
78RLW,"homelyn ray, spotted ray",raya pintada,raia pintada,raie douce,пятнистый скат (patnistyj skat),"Fleckenrochen, Fleckrochen, gefleckter Roche, gefleckter Rochen",,,,
6X3LW,brown ray,raya de espejos,,raie douce,зеркальный скат (zerkal'nyj skat),Spiegelrochen,,,,
78RBX,rough ray,"raya espinosa, raya áspera",,raie râpe,тупорылый скат (tuporylyj skat),"Raurochen, rauer Rochen",,,,
793BS,speckled ray,raya manchada,,,,Vielfleckrochen,,,,
793CL,undulate ray,raya mosaica,,"raie brunette, raie peinte",волнистый скат (volnistyj skat),"Marmorrochen, Scheckenroche, Scheckenrochen",,,,
KVRGJ,"roker, thornback ray","raya común, raya de clavos","lenga, raia, raia pregada",raie bouclée,"shipovatyi skat (shipovatyi skat), Скат шиповатый (Skat sipovatyj), или колючий скат (ili kolucij skat), морская лисица (morskaa lisica)","Dornrochen, Keulenrochen, Nagelrochen","raza, razza chiodata",,,
78RMQ,Mediterranean starry ray,raya estrellada,,raie étoilée,средиземноморский звездчатый скат (sredizemnomorskij zvezdcatyj skat),Mittelmeer-Sternrochen,,,,
78RLX,"painted ray, small-eyed ray","raya bastarda, raya cimbreira",,"raie aux petits yeux, raie mêlée",ромбовый скат (rombovyj skat),"hellfleckiger Roche, hellfleckiger Rochen, kleinäugiger Rochen",,,,
78RM7,Madeiran ray,raya de Madeira,,,,Madeira-Rochen,,,,
4TFRS,white skate,raya blanca,,raie blanche,белый скат (belyj skat),"Bandrochen, Saumrochen",,,,
5TZNN,whiteleg skate,,,,,,,,,
5TZNG,Antarctic starry skate,,,,,,,,,
65ZNG,arctic skate,,,,,Arktischer Rochen,,,,
5TZNH,"Jensen's skate, shorttail skate",,,,,Jensens Rochen,,,,
65ZNH,"starry ray, thorny skate",,,"raie radiée, raie épineuse",,Sternrochen,,,,
6PTXK,freckled skate,raya pecosa,,,,,,,,
6Q5XH,Virginia skate,,,,,,,,,
7269M,Maya skate,raya maya,,,,,,,,
7269K,winter skate,,,raie tachetée,,,,,,
7269J,rosette skate,,,,,,,,,
725XK,cuckoo ray,raya santiaguesa,,raie fleurie,скат-кукушка (skat-kukuska),Kuckucksrochen,,,,
5VFB7,Mouse-colored Penduline Tit,,,,,,,,,
6PTXJ,sandy ray,raya falsa-vela,,"raie circulaire, raie de sable",круглый скат (kruglyj skat),Sandrochen,,,,
725XJ,shagreen ray,raya cardadora,,raie chardon,,Chagrinrochen,,,,
6Q69K,Maltese ray,,,,,Malteser Rochen,,,,
36R3R,flapper skate,,,,,,,,,
36R4R,,,,,,,,テングカスベ (tengukasube),,
36R4D,spreadfin skate,raya colona,,,,,,,,
36R3L,,,,,,,,ゾウカスベ (zoukasube),,
36R45,,,,,,,,キツネカスベ (kitsunekasube),,
36R3V,,,,,,,,ガンギエイ (gangiei),,
36R35,lozenge skate,raya triangular,,,,,,,,
36R3W,"barndoor skate, sarndoor skate",,,grande raie,,,,,,
36R33,"blue skate, common skate, dinnan, skate","noriega, raya común europea","airoga, raia","flotte, pocheteau blanc, pocheteau gris",seryi skat (seryi skat),Glattrochen,razza bavosa,,,
6CYWL,black skate,,,,норвесжский скат (norveszskij skat),Schwarzbäuchiger Glattrochen,,,,
36R4F,"long-nosed skate, longnosed skate",,,"pocheteau noir, raie capucin, tyre",длинноносый скат (dlinnonosyj skat),"Spitzrochen, Spitzschnauzenrochen",,,,
4JXW8,thornback,guitarra espinuda,,,,,,,,
4JXW3,,,,,,,,ウチワザメ (uchiwazame),,
4JXVV,,,,,,,,オニノウチワ (oninouchiwa),,
Z6N6,,,,,,,,ネムリシビレエイ (nemurishibireei),,
6LSLL,Natal electric ray,,,,,,,,,
45PVP,,,,,,,,シビレエイ (shibireei),,
45PVN,,,,,,,,ハクテンシビレエイ (hakutenshibireei),,
36JHK,bullseye electric ray,raya eléctrica diana,,,,,,,,
73SNQ,lesser electric ray,raya eléctrica torpedo,,,,,,,,
6S4NN,giant electric ray,raya eléctrica gigante,,,,,,,,
45PBC,,,,,,,,タイワンシビレエイ (taiwanshibireei),,
73SNP,lesser electric ray,,,,,,,,,
7CJBC,common torpedo,,,torpille ocellée,,gefleckter Zitterrochen,,,,
57GD4,marbled electric ray,tembladera,,"raie électrique, torpille, torpille marbrée","мраморный скат (mramornyj skat), обыкновенный скат (obyknovennyj skat), электрический скат (elektriceskij skat)",Marmor-Zitterrochen,,,,
57GCT,blackspotted electric ray,,,,,,,,,
57GDW,marbled electric eel,,,,,,,,,
38KP2,prickly shark,tiburón espinoso negro,,,,,,コギクザメ (kogikuzame),,
38KNZ,bramble shark,"pez clavo, tiburón de clavos",,"bouclé, chenille, requin chenille, squale bouclé","акула-аллигатор (akula-alligator), звездчатошипая акула (zvezdcatosipaa akula)",Nagelhai,,キクザメ (kikuzame),,
4MJWD,,,,,,,,ノコギリザメ (nokogirizame),,
77RL5,sixgill sawshark,,,,,,,,,
D52PR,Anna’s sixgill sawshark,,,,,Annas Sechskiemer-Sägehai,,,,
D52PQ,Kaja’s sixgill sawshark,,,,,Kajas Sechskiemer-Sägehai,,,,
47YCK,"broadnose sevengill shark, sevengill shark",tiburón pinto,,requin à sept branchies,,,,エビスザメ［ミナミエビスザメ］ (ebisuzame[minamiebisuzame]),,
3KX95,sharpnose sevengill shark,"boquidulce, tiburón de siete branquias",,requin perlon,пепельная семижаберная акула (pepel'naa semizabernaa akula),"Spitzkopf-Siebenkiemenhai, Spitzkopf-Siebenkiemerhai",,エドアブラザメ (edoaburazame),,
6LTFL,sixgill shark,,,,,,,,,
3LGK8,"bluntnose sixgill shark, six-gill shark, six-gilled shark, sixgill shark",tiburón de seis branquias,,"griset, requin griset",Шестижаберная акула (Sestizabernaa akula),Grauhai,,カグラザメ (kagurazame),,
3LGK9,"bigeye sixgill shark, bigeyed sixgill shark",cazón de seis branquias,,,,Großaugen-Sechskiemerhai,,シロカグラ (shirokagura),,
5XWT6,Southern frilled shark,,,,,,,,,
5Y8T6,"frill shark, frilled shark","tiburón anguila, tiburón de gorgera",,requin lézard,акула плащеносная (akula plasenosnaa),"Kragenhai, Krausenhai, Schlangenhai",,ラブカ (rabuka),,
6ZFHN,,,,,,,,カスザメ (kasuzame),,
6ZFHY,,,,,,,,コロザメ (korozame),,
6ZFHJ,,,,,,,,タイワンコロザメ (taiwankorozame),,
6ZFFB,Pacific angel shark,angelote del Pacífico,,,,,,,,
6ZFGB,African angelshark,,,,,,,,,
6ZFHF,"Atlantic angel shark, sand devil",angelote del Atlántico,,,,,,,,
6ZFGH,"angelshark, monkfish, puppy-fish","angelote, pez ángel, villano","anjo, peixe anjo","ange de mer commun, requin-raie",Морской ангел (Morskoj angel),"Engelhai, Meerengel","pesce angelo, squadro",,,
6ZFHW,smoothback angelshark,"angelote manchado, pez ángel",,,,"Weichrücken-Engelhai, glatter Engelhai",,,,
6ZFGD,sawback angelshark,angelote espinoso,,,,Sägerücken-Engelhai,,,,
58SJP,,,,,,,,ワニグチツノザメ (waniguchitsunozame),,
SBFH,Whitefin dogfish,,,,Белоперая собачья акула (Beloperaa sobac'a akula),,,カスミザメ (kasumizame),,
69HJR,,,,,,,,ハダカカスミザメ (hadakakasumizame),,
SBF9,,,,,,,,オオカスミザメ (ookasumizame),,
5XHK3,black dogfish,tollo negro,,aiguillat noir,,Fabricius-Dornhai,,,,
3BM8D,Brown lanternshark,,,,Ощетинившаяся (бархатнобрюхая) фонарная (светящаяся) акула (Osetinivsaasa (barhatnobruhaa) fonarnaa (svetasaasa) akula),,,ニセカラスザメ (nisekarasuzame),,
3BM8B,,,,,,,,フトシミフジクジラ (futoshimifujikujira),,
3BM74,shorttail lanternshark,,,,,,,ホソフジクジラ (hosofujikujira),,
3BM6Z,blurred lantern shark,,,,,,,,,
3BM7L,southern lanternshark,,,,,,,,,
3BM89,thorny lanternshark,,,,,,,,,
3BM7T,blackbelly lanternshark,,,,Светящаяся черная акула (Svetasaasa cernaa akula),,,フジクジラ (fujikujira),,
6H57G,,,,,,,,ヒレタカフジクジラ (hiretakafujikujira),,
3BM75,lined lanternshark,,,,,,,,,
3BM7H,"broadband lantern shark, broadbanded lanternshark",,,,,,,,,
3BM7N,blackbelly dogfish,,,,,,,,,
D52NY,Marsha’s lanternshark,,,,,,,,,
3BM82,"Slender lanternshark, smooth lantern shark, smooth lanternshark",tollo linterna liso,,,"воронья акула (voron'a akula), гладкая светящаяся акула (gladkaa svetasaasa akula), гладкая фонарная (светящаяся) акула (gladkaa fonarnaa (svetasaasa) akula), серый этмоптерус (seryj etmopterus)",glatter schwarzer Dornhai,,カラスザメ (karasuzame),,
6GSVD,"velvet belly, velvet-belly",negrito,,"sagre commum, sagre commun",акула колючая чёрная (akula kolucaa cernaa),kleiner schwarzer Dornhai,,,,
3BM7Y,"great lanternshark, greater lantern-shark, rough sagre",tollo linterna grande,,sagre rude,большая чёрная акула (bol'saa cernaa akula),großer schwarzer Dornhai,,フトカラスザメ (futokarasuzame),,
3BM7Q,Laila’s lanternshark,,,,,,,,,
75HCC,,,,,,,,オロシザメ (oroshizame),,
75HCD,sailfin rough-shark,cerdo marino velero,,,,"Segelflossen-Meersau, graue Meersau",,,,
75HCB,angular rough-shark,"cerdo marino, tiburón cerdo",,,"акула-свинья (akula-svin'a), обыкновенная центрина (obyknovennaa centrina)",Meersau,,,,
5CVNV,Velvet dogfish,,,,Бархатная акула-собака (колючая акула) (Barhatnaa akula-sobaka (kolucaa akula)),,,ビロウドザメ (biroudozame),,
SBFZ,"longnose velvet dogfish, longnose velvet-shark",sapata negra,,,,"Langnasen-Samtdornhai, Langnasen-Samthai",,,,
SBFW,,,,,,,,ユメザメ (yumezame),,
SBFL,"Portuguese dogfish, Portuguese shark",pailona,,pailona commun,,"Portugiesendornhai, Portugiesenhai",,マルバラユメザメ (marubarayumezame),,
4W5CT,Azores dogfish,bruja de las Azores,,,"акула-собака гаррика (akula-sobaka garrika), или азорская акула-собака (ili azorskaa akula-sobaka)","Azoren-Dornhai, Azoren-Samthai",,,,
4W5CW,,,,,,,,イチハラビロウドザメ (ichiharabiroudozame),,
4W5D4,knifetooth dogfish,bruja,,,острозубая колючая акула (ostrozubaa kolucaa akula),Messerzahn-Dornhai,,,,
4Y8YF,,,,,,,,カエルザメ (kaeruzame),,
4Y8YL,Pacific sleeper shark,tiburón dormilón del Pacífico,,laimargue dormeur,Тихоокеанская полярная акула (Tihookeanskaa polarnaa akula),,,オンデンザメ (ondenzame),,
4Y8YN,little sleeper shark,"tiburón dormilón, tiburón soñoliento",,,длиннорылая полярная акула (dlinnorylaa polarnaa akula),kleiner Schlafhai,,,,
4Y8YJ,Greenland shark,"tiburón de Groenlandia, tiburón ártico",,"laimargue, laimargue atlantique, laimargue du Groenland, lamairgue du Groenland, requin du Groenland",акула полярная (akula polarnaa),"Eishai, Grönlandhai",,,,
VGP2,,,,,,,,ヒゲツノザメ (higetsunozame),,
VGNY,"roughskin dogfish, roughskin spurdog",,,,,,,,,
6ZFP3,"Pacific spiny dogfish, Spotted spiny dogfish",,,,Пятнистая колючая акула (Patnistaa kolucaa akula),,,,,
6ZFNL,,,,,,,,トガリツノザメ (togaritsunozame),,
6ZDVN,Japanese shortnose spurdog,,,,Японская короткорылая акула (Aponskaa korotkorylaa akula),,,ツマリツノザメ (tsumaritsunozame),,
6ZFNC,"shortspine dogfish, shortspine spurdog",cazón aguijón galludo,,,Зеленоглазая (короткошипая) колючая акула (Zelenoglazaa (korotkosipaa) kolucaa akula),,,フトツノザメ (futotsunozame),,
5VFB6,Sennar Penduline Tit,,,,,,,,,
6ZDZ2,Cuban dogfish,cazón aguijón cubano,,,,,,,,
D52NP,Hawaiian spurdog,,,,,,,,,
D52NN,"Genie’s dogfish, gulf dogfish",,,,,,,,,
6ZFN4,shortnose spurdog,,,,,Kurznasen-Dornhai,,,,
BV874,Longnose spurdog,,,,Малая колючая акула (Malaa kolucaa akula),,,,,
6ZDWC,"picked dogfish, picky dog, piked dogfish, spiny dogfish, spurdog","agulat, cazón espinoso común, galludos, mielga",galhudo,"aiguillat commun, aiquillat, chien dard",Акула катран (Akula katran),"Dornhai, gemeiner Dornhai",spinarolo,アブラツノザメ (aburatsunozame),,
6CG9K,longsnout dogfish,,,,,,,,,
34CF3,rough longnose dogfish,"sapata áspera, tollo raspa",,,,rauh-Langnasen-Dornhai,,サガミザメ (sagamizame),,
34CF8,arrowhead dogfish,,,,,,,,,
69HNJ,,,,,,,,ゲンロクザメ (genrokuzame),,
5XHMR,,,,,,,,アイザメ (aizame),,
69HN6,smallfin gulper shark,,,,,,,オキナワヤジリザメ (okinawayajirizame),,
5XHNL,leafscale gulper shark,quelvacho negro,,squale-chagrin de l'Atlantique,Серая короткошипая акула (Seraa korotkosipaa akula),"Blattschuppen-Schlingerhai, blattschuppiger Schlingerhai",,モミジザメ (momijizame),,
5XHNN,little gulper shark,galludito,,,,kleiner Schlingerhai,,,,
69HMP,gulper shark,quelvacho,,squale-chagrin commun,,"Schlinghai, rauer Dornhai, rauher Schlingerhai",,ウロコアイザメ (urokoaizame),,
69HN7,lowfin gulper shark,"quelvacho liso, quelvacho lusitánico",,,,Lusitanischer Schlingerhai,,,,
3Q78K,,,,,,,,コヒレダルマザメ (kohiredarumazame),,
3Q78H,"Cookie cutter shark, cookie-cutter shark, cookiecutter shark",tiburón cigarro,,squalelet féroce,Бразильская светящаяся акула (Brazil'skaa svetasaasa akula),,,ダルマザメ (darumazame),,
3CYDJ,pygmy shark,tiburón pigmeo,,squale pygmée,Карликовая светящаяся акула (Karlikovaa svetasaasa akula),,,,,
6ZF3P,,,,,,,,ツラナガコビトザメ (tsuranagakobitozame),,
6ZF3N,spined pygmy shark,"tiburón enano, tiburón pigmeo, tollo pigmeo espinoso",,,карликовая колючая акула (karlikovaa kolucaa akula),"Zwergdornhai, Zwerghai",,オオメコビトザメ (oomekobitozame),,
33YT6,"Darkie Charlie, kitefin shark, kitfin shark","carocho, lija, lija negra, negra",gata-lixa,squale liche,"Черная (шелковая, пряморотая) акула (Cernaa (selkovaa, pramorotaa) akula), черная акула (cernaa akula)",Schokoladenhai,zigrino,ヨロイザメ (yoroizame),,
6M53L,"Galapagos bullhead shark, Galapagos horn shark, Peruvian horn shark","dormilón de Galápagos, gato, suño, tamborín, tiburón",,requin dormeur bouledogue,,,,,,
6M4RL,"Port Jackson shark, Tabbigaw, bullhead, bullhead shark, oyster crusher, oyster-crusher, pigfish",dormilón toro,,requin dormeur taureau,,,,,,
6M4RK,"Mexican horn shark, Mexican hornshark, buffalo hornshark","dormilón búfalo, gata, tiburón perro",,requin dormeur buffle,,,,,,
6LT3F,"barred bull-head shark, barred shark, cat shark, little shark, striped bullhead shark, striped cat shark, zebra Port Jackson shark, zebra bullhead shark, zebra horn shark",dormilón acebrado,,requin dormeur zebre,,,,"shima-nekozame (shima-nekozame), シマネコザメ (shimanekozame)","maou urh sha (maou urh sha), mau i sha (mau i sha)",
6M53J,"California bull-head shark, bullhead shark, horn shark, horned shark","dormilón cornudo, tiburón puerco",,requin dormeur cornu,,,,,,
6LT3K,"Cestracion shark, Japanese bullhead shark, Japanese horn shark, bull head, cat shark",dormilón japonés,,requin dormeur nekozame,,,,"nekozame (nekozame), sazaewari (sazaewari), sazaiwari (sazaiwari), ネコザメ (nekozame)",,
6LSRK,"crested Port Jackson shark, crested bullhead shark, crested horn shark, crested shark",dormilón carenado,,requin dormeur à crête,,,,,,
6LSRF,"Mozambique bullhead shark, whitespotted bullhead shark",dormilón boquigrande,turbarão dorminhoco de Moçambique,requin dormeur chabot,,,,,,
5WQCG,"Colclough’s shark, blue-grey catshark, blue-grey shark, bluegray carpet shark",tiburón ciego gris,,requin aveugle gris-bleu,,,,,,
5X2CG,"blind shark, brown cat-shark, cat shark, catshark, dusky dogfish",tiburón ciego de roca,,requin aveugle des roches,,,,,,
3BYKZ,"Ogilby’s wobbegong, bearded wobbegong, tasselled wobbegong",tapicero barbudo,,requin-tapis barbu,,,,,,
6T4N3,"carpet shark, spotted wobbegong, wobbegong",tapicero manchado,,requin-tapis tacheté,,,,"kumohada oose (kumohada oose), kumohada ôse (kumohada ose)",,
6SSMR,"Japanese carpet shark, Japanese wobbegong, bearded shark, carpet shark, fringe shark",tapicero japonés,,requin-tapis moustache,,,,"kirinotobuka (kirinotobuka), oose (oose), オオセ (oose)",,
6SSN2,"North Australian wobbegong, northern wobbegong",tapicero zapatilla,,requin-tapis savetier,,,,,,
754MR,"Gulf wobbegong, banded wobbegong, carpet shark, ornate wobbegong",tapicero ornamentado,,requin-tapis paste,,,,karakusa-ôse (karakusa-ose),,
53HTY,"cobbler carpet shark, cobbler shark, cobbler wobbegong",tapicero zapatudo,,requin-tapis cordonnier,,,,,,
4ZP9Z,,,,,,,,トラフザメ (torafuzame),,
3KSHT,Papuan epaulette shark,bamboa hombrera,,requin-chabot épaulette,,,,,,
3KSHX,"epaulette shark, itar shark",bamboa ocelada,,requin-chabot ocellé,,,,,,
3KSJ3,hooded carpet shark,bamboa capuchona,,requin-chabot moine,,,,,,
3KSJ4,"cat shark, speckled carpet shark, speckled catshark",bamboa moteada,,requin-chabot marquéterie,,,,,,
3KSHN,"Indonesian speckled carpet shark, freckled carpet shark",bamboa jaspeada,,requin-chabot grivelé,,,,,,
5XSDH,"catshark, nurse shark, ridge back shark, ridgeback catshark, ridgebacked bamboo shark, slender bamboo shark",bamboa elegante,,requin-chabot élégant,,,,tenjikuzame (tenjikuzame),kau kang sha (kau kang sha),
5Y4DD,"bluespotted bamboo shark, cat shark, catshark, whitespotted bamboo shark, whitespotted cat shark","bamboa estrellada, bamboa punteada",,"requin-chabot á taches blanches, requin-chabot á taches bleues",,,,"shiroboshi-tenjiku (shiroboshi-tenjiku), テンジクザメ (tenjikuzame)","pan chu sha (pan chu sha), ta sha (ta sha)",
5XSC6,"blackbanded bamboo shark, blackbanded catshark, catshark, grey bamboo shark",bamboa gris,,requin-chabot gris,,,,"shimazame (shimazame), シマザメ (shimazame)",,
5XSBS,Burmese bamboo shark,bamboa birmana,,requin-chabot birman,,,,,,
69SDF,"brown-banded catshark, brownbanded bamboo shark, brownspotted catshark, catshark, gray carpet shark, spotted catshark",bamboa estriada,,requin-chabot bambou,,,,"inuzame (inuzame), イヌザメ (inuzame)",,
69SC3,"Arabian bamboo shark, Arabian carpet shark, confusing bamboo shark",bamboa arábiga,,requin-chabot camot,,,,,,
4DBPL,"Tasmanian carpet shark, Tasmanian spotted catshark, cat shark, rusty carpet shark, rusty catshark","alfombrera mohosa, alfombrera tasmánica",,"requin-carpette roux, requin-carpette tacheté",,,,,,
4DBPQ,"cat shark, necklace carpet shark, southern catshark, southern collared cat shark, varied carpet shark, varied catshark",alfombrera colarina,,"hémiscylle tacheté, requin-carpette à collier",,,,,,
4DBPJ,"cat shark, collared carpet shark, collared catshark",alfombrera collareja,,requin-carpette à collarette,,,,,,
VGYC,"saddled carpet shark, saddled catshark",alfombrera japonesa,,requin-carpette chat,,,,"higezame (higezame), kurakake-zame (kurakake-zame), kurakakezame (kurakakezame), クラカケザメ (kurakakezame)",,
VGYB,Taiwan saddled carpet shark,alfombrera de Taiwan,,requin-carpette chin,,,,,,
5YX22,barbelthroat carpet shark,alfombrera barbuda,,requin-carpette á moustache,,,,"higezame (higezame), ヒゲザメ (higezame)",,
4S7H3,"East Indian basking shark, basking shark, whale shark","dominó, tiburón ballena, tiburón dama","pintado, tubarâo baleia","chagrin, requin baleine",китовая акула (kitovaa akula),Walhai,squalo balena,"jimbeizame (jimbeizame), yasurizame (yasurizame), ジンベエザメ (jinbeezame)",tofu sa (tofu sa),
45ZFC,"Madame X, giant sleepy shark, rusty catshark, rusty shark, sleepy shark, spitting shark, tawny nurse shark, tawny shark",gata nodriza atezada,,"requin nourrice fauve, roussette ferrugineuse",,,,ô-tenjikuzame (o-tenjikuzame),,
4NX99,"nurse shark, short-tail nurse shark, shorttail nurse shark, sleepy shark",gata nodriza rabicorta,,requin-nourrice à queue courte,,,,,,
3SHXM,"Asian sea perch, Asian seabass, Japanese sea perch, Japanese seabass",,,,Судак дальневосточный (японский) морской (Sudak dal'nevostocnyj (aponskij) morskoj),,,スズキ (suzuki),,
6KFCS,"nurse shark, sand shark","gata, gata nodriza, tiburón gata, tiburón nodriza","cacao lixa, gata atlantica",requin nourrice,акула-нянька (akula-nan'ka),Atlantischer Ammenhai,,,,
4DNGB,Salamander shark,,,,"Японская кошачья акула-парматурус (Aponskaa kosac'a akula-parmaturus), саламандровый парматурус (salamandrovyj parmaturus)",,,イモリザメ (imorizame),,
4DNGD,filetail cat shark,pejegato lima,,,,,,,,
SF3H,lollipop cat shark,pejegato renacuajo,,,,,,,,
6KXMW,Blackspotted catshark,,,,"Японская пятнистая акула (Aponskaa patnistaa akula), кошачья акула Бюргера (kosac'a akula Burgera)",,,ナガサキトラザメ (nagasakitorazame),,
6KXN5,Quagga catshark,,,,,,,,,
6L9MR,lined catshark,,,,,,,,,
6L9N4,tiger catshark,,,,,,,,,
6L9MV,speckled catshark,,,,,,,,,
3M8XH,African spotted catshark,,,,,,,,,
3M8XL,Izak catshark,,,,,,,,,
6K7J7,,,,,,,,ニホンヤモリザメ (nihon'yamorizame),,
3F4Y6,,,,,,,,ハシナガヤモリザメ (hashinagayamorizame),,
3F4YK,,,,,,,,タイワンヤモリザメ (taiwan'yamorizame),,
3F4XZ,,,,,,,,ヤモリザメ (yamorizame),,
3F4XM,marbled cat shark,,,,,,,,,
3F4YC,,pintarroja islándica,,,исландский пилохвост (islandskij pilohvost),Maus-Katzenhai,,,,
